Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2016-05-03,Nuriootpa,12.4,18.4,0.0,5.9,2.1,WSW,70.0,WNW,W,41.0,35.0,68.0,89.0,1007.1,1007.4,8.0,7.0,15.1,15.3,No,Yes
2017-04-24,Townsville,19.0,29.7,0.2,5.4,,E,41.0,ESE,ENE,13.0,31.0,66.0,63.0,1017.3,1014.4,,1.0,25.9,27.9,No,No
2013-08-05,AliceSprings,3.0,23.8,0.0,4.6,10.7,NE,20.0,NW,NNE,4.0,6.0,45.0,18.0,1023.4,1018.4,0.0,0.0,13.2,23.3,No,No
2016-10-19,AliceSprings,12.7,30.4,0.0,10.0,,NNE,37.0,NE,NE,24.0,17.0,10.0,9.0,1017.0,1013.1,7.0,,23.4,28.6,No,No
2009-04-13,Penrith,18.6,22.9,0.2,,,SW,26.0,S,SSW,7.0,13.0,84.0,84.0,,,,,20.7,20.7,No,Yes
2009-03-07,Perth,17.0,31.8,0.0,11.6,11.5,E,43.0,E,ESE,20.0,11.0,59.0,25.0,1020.4,1016.9,1.0,0.0,18.9,30.3,No,No
2014-02-27,Townsville,24.4,30.9,0.4,7.8,11.0,E,39.0,ESE,ENE,20.0,28.0,69.0,62.0,1011.9,1009.5,4.0,2.0,28.3,29.4,No,No
2009-05-06,PerthAirport,11.9,27.3,0.0,6.8,10.0,NE,37.0,ENE,SE,26.0,11.0,37.0,20.0,1030.3,1026.5,1.0,2.0,17.4,27.2,No,No
2013-08-28,MelbourneAirport,8.5,21.3,0.0,3.8,7.4,N,44.0,ENE,NNE,11.0,28.0,71.0,47.0,1019.4,1015.9,7.0,5.0,15.8,21.0,No,No
2014-10-05,Portland,10.9,15.3,0.0,6.0,8.9,WSW,30.0,SSW,S,13.0,13.0,64.0,55.0,1018.0,1017.1,,,12.2,14.8,No,No
2009-11-27,Townsville,23.9,31.3,0.0,11.2,11.7,NE,37.0,E,ENE,11.0,28.0,62.0,58.0,1014.5,1011.0,6.0,2.0,28.1,29.4,No,No
2012-01-24,Mildura,18.3,36.5,0.0,11.4,12.3,SE,35.0,SSE,SE,6.0,17.0,50.0,20.0,1014.0,1011.1,3.0,5.0,25.5,35.1,No,No
2009-12-29,CoffsHarbour,21.1,25.8,11.0,3.6,1.9,S,37.0,SW,S,19.0,24.0,96.0,81.0,1017.6,1017.3,8.0,6.0,22.1,24.0,Yes,Yes
2013-03-01,Ballarat,9.9,20.6,0.0,,,SSE,57.0,SE,SE,30.0,39.0,74.0,45.0,1021.3,1020.8,3.0,,14.0,19.6,No,No
2010-09-10,PearceRAAF,3.5,18.0,0.0,,10.8,SW,26.0,,S,0.0,17.0,70.0,53.0,1021.5,1018.1,6.0,3.0,12.3,17.7,No,
2010-11-22,Williamtown,13.2,26.2,0.0,,12.4,ENE,44.0,NNE,ENE,22.0,24.0,55.0,45.0,1025.3,1023.3,,,22.2,25.3,No,No
2015-01-01,Nhil,10.5,32.6,0.0,,,S,46.0,SSE,NNE,6.0,7.0,50.0,23.0,1013.1,1011.7,,,19.5,29.0,No,No
2012-10-22,Nuriootpa,6.2,23.0,0.0,7.6,11.3,NE,39.0,ENE,ENE,20.0,20.0,59.0,17.0,1023.6,1020.1,1.0,3.0,11.7,21.9,No,No
2013-03-26,Hobart,11.7,24.3,0.0,3.8,11.0,NNW,41.0,NNW,ESE,22.0,15.0,66.0,47.0,1013.2,1009.9,,,15.1,21.9,No,No
2012-07-22,Penrith,8.8,17.8,0.0,,,SSE,39.0,SW,SSE,13.0,20.0,69.0,89.0,,,,,13.1,12.9,No,Yes
2013-07-21,Katherine,17.5,30.9,0.0,7.2,,ESE,39.0,E,E,17.0,20.0,40.0,,1014.4,1010.8,2.0,7.0,22.5,30.7,No,No
2014-09-10,Darwin,20.0,32.4,0.0,7.2,11.1,N,31.0,NNE,NNW,7.0,19.0,59.0,40.0,1015.4,1011.7,1.0,1.0,27.4,31.4,No,No
2011-09-14,Ballarat,2.9,14.2,0.6,,,W,44.0,W,WSW,7.0,24.0,98.0,58.0,1020.1,1020.3,8.0,3.0,9.1,13.3,No,No
2010-08-01,BadgerysCreek,4.0,19.9,0.0,,,WNW,59.0,N,WNW,7.0,37.0,75.0,37.0,1020.2,1014.0,,,10.3,18.4,No,No
2011-09-01,Walpole,9.4,20.8,0.6,,,NNW,48.0,,NNW,0.0,17.0,99.0,63.0,1011.1,1005.0,,,13.1,19.6,No,Yes
2012-10-16,Mildura,14.9,26.6,0.0,10.0,4.3,W,44.0,NNE,WSW,17.0,11.0,49.0,31.0,1015.7,1014.1,7.0,8.0,17.9,25.2,No,No
2015-09-01,MountGinini,-3.3,8.3,0.0,,,SSW,46.0,SSW,WSW,24.0,11.0,31.0,41.0,,,,,2.1,8.0,No,No
2015-06-25,Launceston,0.8,14.2,0.4,,,NW,20.0,,NNW,0.0,9.0,98.0,66.0,,,,,4.0,13.9,No,No
2014-12-15,Portland,8.6,20.8,0.0,5.8,14.1,ESE,54.0,SSE,SE,4.0,20.0,61.0,57.0,1009.9,1006.4,4.0,,15.7,18.9,No,No
2010-07-26,Portland,3.8,14.2,6.4,1.2,6.0,W,30.0,N,W,6.0,17.0,100.0,70.0,1036.4,1035.3,2.0,7.0,7.6,13.1,Yes,No
2013-06-22,Williamtown,5.4,16.4,,,,SSE,35.0,WNW,S,17.0,13.0,84.0,77.0,1024.1,1023.2,,8.0,9.6,14.1,,Yes
2014-12-08,MountGinini,7.7,18.2,0.0,,,WNW,48.0,WNW,W,9.0,17.0,77.0,49.0,,,,,12.9,17.3,No,No
2009-08-16,Melbourne,12.7,17.2,0.0,7.4,5.6,N,98.0,N,NW,50.0,28.0,49.0,49.0,1001.0,1001.5,7.0,6.0,16.8,16.0,No,Yes
2016-09-16,Townsville,22.1,28.1,0.0,6.2,,E,33.0,ESE,NE,15.0,24.0,70.0,68.0,1019.8,1016.4,8.0,,26.0,26.7,No,No
2015-05-13,NorfolkIsland,17.0,22.7,1.2,4.2,7.4,N,31.0,NNE,NNE,7.0,15.0,67.0,66.0,1018.5,1016.3,7.0,2.0,19.9,21.5,Yes,Yes
2014-11-28,Wollongong,14.9,22.2,2.8,,,NE,33.0,S,NE,13.0,20.0,73.0,53.0,1024.2,1021.2,,,19.0,21.6,Yes,No
2008-07-18,Brisbane,9.4,25.4,0.0,1.2,9.6,WNW,37.0,SW,WNW,6.0,15.0,72.0,34.0,1017.3,1011.9,2.0,2.0,15.2,25.0,No,No
2015-06-26,Townsville,16.7,27.2,0.0,6.6,8.5,ENE,39.0,SSW,ENE,28.0,24.0,42.0,52.0,1022.0,1019.1,1.0,6.0,19.8,24.1,No,No
2013-03-12,Launceston,15.9,31.6,0.0,,,NW,33.0,,NNW,0.0,19.0,79.0,32.0,1018.9,1014.2,,,20.9,29.6,No,No
2017-06-13,GoldCoast,15.1,19.4,15.2,,,SE,87.0,SSE,SSE,67.0,52.0,100.0,100.0,1019.1,1019.2,,,18.0,17.3,Yes,Yes
2012-05-23,Canberra,-2.1,17.1,0.0,2.0,8.0,,,S,WNW,6.0,28.0,85.0,28.0,1023.7,1019.6,1.0,,5.6,16.4,No,No
2014-12-31,Ballarat,5.4,26.2,0.0,,,W,39.0,S,NW,11.0,7.0,65.0,31.0,1015.5,1013.4,2.0,,13.1,22.8,No,No
2014-08-27,Williamtown,13.2,20.2,21.4,3.8,6.2,SE,57.0,ESE,SSE,24.0,28.0,52.0,65.0,1023.2,1021.6,4.0,7.0,18.4,18.4,Yes,Yes
2015-06-11,MountGinini,-1.9,10.6,0.0,,,ENE,22.0,E,SW,9.0,4.0,29.0,67.0,,,,,6.0,7.8,No,No
2013-10-23,Woomera,11.6,22.5,0.0,14.2,10.9,S,52.0,SSW,SW,30.0,22.0,47.0,22.0,1020.8,1019.7,6.0,0.0,13.9,21.2,No,No
2016-11-27,WaggaWagga,7.5,28.3,0.0,,,N,30.0,ENE,NNW,6.0,9.0,61.0,22.0,1017.0,1014.0,,,15.7,26.8,No,No
2011-06-24,Ballarat,4.2,13.1,0.6,,,NNW,33.0,N,NNW,17.0,19.0,100.0,87.0,1026.4,1026.2,8.0,8.0,8.3,12.3,No,No
2015-06-01,Launceston,-2.8,10.8,0.2,,,S,24.0,NE,S,2.0,17.0,88.0,44.0,,,,2.0,0.3,9.8,No,No
2017-06-15,Katherine,10.5,30.0,0.0,4.0,,E,41.0,SE,ESE,13.0,20.0,51.0,,1017.6,1013.3,0.0,,20.0,,No,No
2012-08-22,Launceston,9.4,14.8,2.4,,,NNW,43.0,NNW,NW,13.0,22.0,76.0,59.0,1005.2,1002.8,,,13.3,13.8,Yes,No
2015-03-17,NorfolkIsland,20.0,23.7,1.4,8.0,9.6,SSW,56.0,SSW,SSW,35.0,24.0,58.0,49.0,1008.9,1009.5,2.0,5.0,21.5,23.0,Yes,No
2013-12-25,PerthAirport,16.0,32.0,0.0,8.0,13.0,SW,39.0,ENE,SSW,17.0,30.0,48.0,33.0,1013.8,1010.1,7.0,6.0,23.5,29.8,No,No
2010-06-03,Albany,9.8,17.2,0.0,1.8,2.0,,,NNW,SSW,11.0,9.0,81.0,76.0,1021.5,1022.1,3.0,7.0,13.2,16.8,No,Yes
2013-12-03,Katherine,24.1,35.0,7.0,2.8,,ENE,50.0,E,WSW,7.0,7.0,84.0,86.0,1010.9,1006.5,8.0,3.0,27.0,34.0,Yes,No
2010-06-02,GoldCoast,16.3,21.0,2.0,,,SSE,35.0,SSW,S,13.0,15.0,84.0,76.0,1016.2,1014.2,,,19.2,19.7,Yes,No
2014-02-07,Sale,12.9,36.0,0.0,6.6,11.6,ENE,43.0,NNW,E,4.0,28.0,74.0,25.0,1012.3,1009.5,4.0,5.0,19.4,34.9,No,Yes
2016-04-02,Sydney,18.3,31.2,0.0,6.8,10.3,SSE,35.0,W,SW,19.0,9.0,63.0,19.0,1016.4,1014.6,7.0,3.0,19.9,29.7,No,No
2014-07-28,MelbourneAirport,7.5,16.2,0.0,3.0,9.6,N,63.0,N,NNW,50.0,31.0,75.0,50.0,1016.2,1012.7,1.0,1.0,9.1,16.0,No,No
2013-12-22,WaggaWagga,21.8,41.2,0.0,16.0,6.9,NW,70.0,NE,WSW,15.0,39.0,33.0,10.0,1008.6,1005.2,7.0,7.0,30.4,38.7,No,No
2009-04-07,Albury,7.5,22.5,0.0,,,SE,28.0,S,S,7.0,7.0,55.0,27.0,1026.7,1023.5,,,13.3,21.6,No,No
2016-03-08,Penrith,21.2,32.0,0.0,,,NE,33.0,SW,NE,4.0,11.0,81.0,38.0,,,,,24.1,30.3,No,No
2009-09-16,Townsville,19.1,28.7,0.0,10.4,10.5,E,41.0,ESE,ENE,26.0,28.0,51.0,46.0,1019.7,1016.3,2.0,1.0,24.4,27.3,No,Yes
2017-01-18,PearceRAAF,,34.9,,,9.2,E,61.0,ENE,WNW,26.0,15.0,43.0,23.0,1010.6,1006.0,,7.0,23.9,33.2,,No
2015-07-04,Williamtown,3.5,17.5,0.0,,,WNW,52.0,WNW,WNW,11.0,30.0,83.0,30.0,1023.7,1019.9,8.0,7.0,8.5,17.0,No,No
2009-12-23,Ballarat,12.9,35.5,0.0,,,NW,70.0,N,NNW,31.0,35.0,38.0,18.0,1010.8,1006.8,5.0,,24.1,34.4,No,No
2014-12-01,Penrith,17.8,31.8,9.0,,,NNW,61.0,ESE,ESE,4.0,6.0,74.0,48.0,,,,,22.3,28.9,Yes,Yes
2014-11-23,Launceston,9.8,22.1,0.0,,,NNW,41.0,NNW,NNW,15.0,22.0,65.0,48.0,,,,,16.9,21.8,No,No
2009-04-14,Dartmoor,7.3,21.8,0.0,4.4,8.5,W,48.0,NW,W,15.0,28.0,85.0,50.0,1013.5,1010.3,,,14.4,20.7,No,Yes
2014-07-17,Walpole,8.2,17.3,0.4,,,NW,17.0,,NNW,0.0,9.0,93.0,56.0,1029.0,1026.9,,,10.6,16.6,No,
2011-07-18,MelbourneAirport,6.8,12.2,3.0,1.4,1.8,WSW,30.0,WNW,WSW,11.0,13.0,83.0,63.0,1017.7,1017.3,7.0,7.0,7.9,11.7,Yes,No
2014-01-15,Darwin,24.6,30.6,64.2,3.0,1.1,NW,80.0,WNW,NW,37.0,35.0,85.0,71.0,1000.2,999.4,8.0,7.0,27.9,30.1,Yes,Yes
2011-08-31,NorahHead,12.5,18.9,1.8,,,SSW,24.0,SW,ESE,9.0,11.0,84.0,69.0,1023.4,1021.6,,,15.6,17.8,Yes,No
2013-06-11,PerthAirport,7.0,18.3,0.0,2.4,9.1,NE,50.0,ENE,ENE,17.0,20.0,68.0,40.0,1026.9,1022.4,0.0,1.0,11.1,17.9,No,No
2008-09-17,Adelaide,6.4,21.0,0.0,2.6,9.9,N,41.0,NNE,NNE,17.0,17.0,37.0,26.0,1022.8,1017.1,,,15.1,20.6,No,No
2012-05-31,Witchcliffe,14.2,15.9,28.0,,,SSE,56.0,SE,SSE,17.0,20.0,,,1018.8,1017.3,,,14.9,15.2,Yes,Yes
2009-07-04,Albany,12.0,16.5,0.0,1.8,1.0,,,NNE,SW,2.0,2.0,77.0,79.0,1025.1,1022.5,5.0,6.0,13.5,15.0,No,No
2016-12-16,Hobart,9.1,21.4,0.0,4.0,12.8,SW,35.0,E,SE,7.0,26.0,61.0,50.0,1013.2,1007.5,0.0,1.0,14.8,19.4,No,No
2013-11-13,Dartmoor,9.0,15.6,6.2,2.8,4.4,SW,43.0,SW,SW,19.0,24.0,82.0,73.0,1018.0,1017.4,,,12.4,14.7,Yes,No
2012-10-11,Sale,8.7,13.9,0.4,3.8,1.0,ESE,56.0,ENE,E,7.0,6.0,84.0,88.0,1010.1,1011.7,8.0,8.0,9.4,9.9,No,Yes
2011-09-11,Launceston,2.0,14.0,0.0,,,SSE,50.0,SE,SSE,15.0,20.0,68.0,37.0,1012.0,1014.8,,,10.4,13.4,No,No
2013-09-04,GoldCoast,16.6,23.9,0.0,,,SE,50.0,SE,SSE,39.0,35.0,54.0,53.0,1031.5,1029.5,,,21.1,21.9,No,No
2016-10-04,Sydney,12.7,23.4,0.0,10.2,11.1,W,70.0,NW,W,17.0,43.0,34.0,25.0,1007.8,1003.7,1.0,1.0,17.5,23.0,No,No
2009-04-11,Portland,8.0,19.9,0.0,1.6,8.9,W,26.0,NNE,WSW,9.0,19.0,88.0,51.0,1023.9,1021.8,5.0,3.0,13.8,18.5,No,No
2010-08-18,AliceSprings,14.7,29.3,0.0,8.0,8.9,NW,70.0,,WNW,0.0,33.0,52.0,33.0,1012.5,1009.4,6.0,7.0,20.3,28.4,No,No
2010-07-14,Nuriootpa,6.4,12.6,15.0,3.2,2.1,NW,67.0,NW,WNW,30.0,39.0,96.0,84.0,1011.9,1013.8,8.0,6.0,9.0,12.6,Yes,Yes
2012-05-09,Williamtown,7.9,25.0,0.0,2.2,10.1,NW,31.0,NW,NW,20.0,17.0,54.0,32.0,1022.1,1019.6,0.0,0.0,15.3,24.5,No,No
2013-03-31,Hobart,8.6,16.2,0.0,6.0,9.1,WNW,89.0,SSE,SW,11.0,26.0,52.0,29.0,1006.0,1009.5,,,10.1,15.9,No,No
2017-04-18,Perth,15.3,25.0,0.0,4.0,8.0,SSW,31.0,SSE,SW,9.0,15.0,72.0,63.0,1013.0,1010.4,6.0,1.0,19.7,22.8,No,No
2010-04-23,Albury,11.3,29.0,0.0,,,NNW,35.0,ESE,NNW,7.0,15.0,89.0,34.0,1020.5,1014.0,1.0,,15.4,27.9,No,Yes
2015-05-05,Brisbane,16.7,,0.0,2.8,10.1,,,SW,NE,6.0,6.0,74.0,58.0,1014.3,1009.9,0.0,1.0,21.7,27.2,No,
2012-10-18,SalmonGums,6.9,27.3,0.4,,,SSE,37.0,S,SW,4.0,9.0,73.0,31.0,,,,,16.8,25.7,No,No
2010-02-24,MountGinini,4.5,17.7,0.0,,,ESE,30.0,N,N,2.0,7.0,86.0,65.0,,,,,9.4,16.6,No,No
2015-03-29,Williamtown,12.7,26.3,0.0,17.8,10.0,ESE,35.0,,ESE,0.0,26.0,74.0,57.0,1023.5,1020.7,6.0,6.0,19.7,24.4,No,No
2017-04-13,Newcastle,16.2,,4.4,,,,,SE,,9.0,,95.0,,,,8.0,,17.0,,Yes,No
2012-11-25,NorahHead,18.3,28.1,0.0,,,NE,22.0,NE,NE,6.0,13.0,81.0,80.0,1013.9,1012.7,,,22.9,24.0,No,No
2015-06-21,Townsville,15.9,25.0,0.0,5.6,10.1,NE,39.0,SSW,NE,11.0,31.0,54.0,44.0,1019.7,1016.5,1.0,1.0,20.4,23.6,No,No
2012-01-09,Wollongong,19.6,24.5,8.8,,,S,41.0,S,SE,30.0,15.0,82.0,67.0,1007.0,1006.2,,,20.8,23.6,Yes,No
2017-03-12,Sale,15.4,29.7,0.0,,,WNW,46.0,SW,SSE,11.0,17.0,86.0,51.0,1006.2,1000.1,8.0,1.0,20.2,27.9,No,No
2012-08-05,MountGambier,8.1,13.8,5.0,0.0,5.8,W,81.0,NNW,W,22.0,43.0,86.0,73.0,1007.5,1009.5,3.0,7.0,10.5,9.7,Yes,Yes
2017-02-09,Watsonia,20.3,37.8,0.0,19.0,9.9,ENE,52.0,E,N,13.0,19.0,48.0,36.0,1009.9,1007.9,5.0,7.0,29.6,37.1,No,No
2009-01-10,PerthAirport,20.5,35.7,0.0,11.2,13.1,SW,48.0,ESE,SW,13.0,33.0,43.0,26.0,1013.1,1010.5,1.0,0.0,26.0,33.3,No,No
2014-09-26,Uluru,10.3,31.7,0.0,,,ENE,33.0,ENE,E,19.0,9.0,31.0,8.0,1021.7,1017.0,,,21.6,30.6,No,No
2013-03-19,CoffsHarbour,16.7,24.0,9.4,3.4,6.0,ESE,31.0,NW,SE,9.0,17.0,86.0,56.0,1023.0,1022.2,7.0,2.0,18.7,23.4,Yes,Yes
2010-12-03,Hobart,15.8,23.0,0.8,3.4,0.3,SSW,28.0,SE,N,7.0,2.0,89.0,89.0,1016.5,1012.0,,,18.2,19.7,No,Yes
2010-10-06,PearceRAAF,10.2,23.8,0.0,,11.2,ESE,54.0,E,SE,20.0,20.0,39.0,18.0,1028.0,1025.1,,0.0,15.6,23.0,No,No
2010-06-12,MelbourneAirport,6.3,12.0,4.0,2.8,2.8,S,37.0,WSW,SSW,15.0,20.0,87.0,69.0,1027.0,1026.8,7.0,7.0,7.4,11.1,Yes,No
2009-04-12,Ballarat,3.7,21.8,0.0,,,WNW,41.0,NNW,WSW,6.0,26.0,80.0,28.0,1023.0,1021.1,0.0,,14.0,20.9,No,No
2012-04-05,Bendigo,12.7,28.8,0.0,,,WSW,22.0,SE,SSW,11.0,4.0,51.0,36.0,1019.7,1016.3,1.0,1.0,21.4,28.5,No,No
2013-04-11,Albany,18.7,23.0,0.0,0.2,2.7,,,SE,S,11.0,17.0,88.0,83.0,1015.9,1014.0,7.0,8.0,20.5,20.7,No,Yes
2016-07-28,Canberra,1.4,12.6,0.0,,,WNW,41.0,N,WNW,15.0,26.0,78.0,52.0,1025.4,1023.3,,,6.1,12.3,No,No
2014-04-16,Richmond,15.8,23.4,0.0,2.0,,SW,31.0,SSW,ESE,17.0,11.0,64.0,52.0,1020.1,1016.9,,,18.7,22.7,No,No
2017-04-20,Uluru,18.6,28.6,34.6,,,E,46.0,E,E,4.0,9.0,100.0,56.0,1020.0,1015.8,8.0,5.0,19.8,26.9,Yes,Yes
2011-12-14,Albury,11.0,25.0,0.0,,,S,28.0,SSE,SE,19.0,13.0,51.0,36.0,1015.2,1013.4,,,17.2,23.6,No,No
2015-11-14,Sale,7.0,20.0,0.0,,,WNW,31.0,W,SE,20.0,20.0,72.0,76.0,1018.6,1016.8,5.0,7.0,14.0,16.6,No,No
2013-07-07,Katherine,20.1,32.9,0.0,8.0,,E,41.0,SE,E,15.0,26.0,40.0,36.0,1015.7,1012.2,3.0,2.0,23.8,32.1,No,No
2009-04-04,NorfolkIsland,19.6,25.2,0.0,10.6,8.9,ENE,57.0,E,ENE,35.0,31.0,57.0,75.0,1022.8,1020.5,3.0,7.0,22.9,21.0,No,No
2017-02-07,Cobar,27.1,40.9,0.0,,,ESE,43.0,SE,ESE,20.0,13.0,45.0,21.0,1011.8,1010.4,,,29.8,40.0,No,No
2011-06-10,Hobart,8.2,13.5,2.0,0.4,4.9,SSW,41.0,SSW,S,7.0,19.0,70.0,55.0,1024.2,1022.8,,,9.6,11.5,Yes,No
2012-09-19,SydneyAirport,10.9,23.0,3.0,3.8,11.1,WSW,39.0,SW,SE,13.0,19.0,50.0,47.0,1016.0,1014.7,1.0,3.0,17.7,18.9,Yes,No
2017-06-07,PerthAirport,5.0,22.8,0.0,4.4,9.1,SE,31.0,N,SE,4.0,11.0,68.0,39.0,1026.8,1025.4,0.0,0.0,12.4,22.5,No,No
2009-09-24,Witchcliffe,12.1,15.2,0.4,,,W,50.0,WSW,SSW,20.0,24.0,90.0,57.0,1020.7,1022.8,,,13.2,13.4,No,No
2012-11-22,WaggaWagga,8.6,28.6,0.0,10.4,12.6,WSW,35.0,ENE,E,4.0,11.0,47.0,25.0,1015.5,1013.0,5.0,2.0,17.8,26.7,No,No
2009-04-18,Penrith,13.3,24.1,0.0,,,S,50.0,SSW,SSE,19.0,13.0,62.0,47.0,,,,,19.7,22.9,No,No
2009-01-10,CoffsHarbour,16.9,24.2,3.2,2.6,12.0,SW,30.0,SW,SE,20.0,15.0,59.0,47.0,1015.5,1013.5,2.0,2.0,21.2,23.3,Yes,No
2011-02-16,Launceston,15.4,25.7,0.0,,,N,33.0,ENE,,6.0,,77.0,66.0,1021.5,1017.1,,,18.5,24.0,No,No
2016-09-04,WaggaWagga,7.9,11.7,3.8,,,WNW,26.0,W,WNW,15.0,11.0,88.0,75.0,1024.4,1026.4,8.0,8.0,8.9,10.8,Yes,No
2013-12-04,CoffsHarbour,15.0,28.4,0.0,,,NNE,61.0,N,NNE,15.0,44.0,55.0,66.0,1010.4,1005.2,1.0,7.0,23.9,24.7,No,No
2011-07-19,Sale,8.4,12.4,3.8,0.2,0.1,SSW,48.0,W,SSW,20.0,20.0,92.0,96.0,1020.2,1020.4,3.0,8.0,9.7,11.5,Yes,Yes
2008-12-06,Canberra,13.2,29.1,0.0,6.4,9.4,NW,50.0,,WNW,0.0,28.0,50.0,19.0,1008.1,1005.0,6.0,6.0,20.5,28.2,No,No
2015-08-15,Townsville,11.2,26.0,0.0,9.2,10.8,ENE,41.0,SSE,ENE,17.0,30.0,41.0,47.0,1024.1,1020.3,1.0,1.0,21.0,24.5,No,No
2014-10-21,Woomera,20.7,38.9,0.0,13.6,6.0,NNW,54.0,NNE,N,24.0,30.0,7.0,4.0,1018.6,1016.1,3.0,5.0,29.0,37.2,No,No
2009-01-11,Cobar,19.7,35.5,0.0,11.0,12.7,NE,41.0,NNE,WSW,15.0,17.0,61.0,14.0,1007.9,1005.8,1.0,5.0,24.0,33.6,No,No
2013-06-10,Launceston,5.9,14.7,0.0,,,NW,33.0,,NNW,0.0,17.0,99.0,70.0,1016.9,1014.4,,,8.0,13.1,No,Yes
2017-06-19,MelbourneAirport,5.3,15.7,0.0,0.8,2.7,N,33.0,N,SW,13.0,11.0,78.0,59.0,1032.6,1030.0,7.0,7.0,8.5,14.9,No,No
2017-03-04,Penrith,19.6,24.2,35.4,,,S,31.0,SSW,SSW,15.0,20.0,97.0,94.0,,,,,20.3,21.5,Yes,Yes
2009-07-25,NorfolkIsland,12.0,16.5,8.2,3.0,7.1,S,46.0,SE,SSE,20.0,22.0,51.0,44.0,1018.9,1018.3,1.0,1.0,14.4,15.7,Yes,No
2013-11-06,Townsville,20.7,29.1,21.8,,10.2,E,56.0,E,ENE,24.0,28.0,64.0,63.0,1017.8,1014.1,4.0,3.0,26.6,27.1,Yes,No
2009-03-30,Albury,13.4,30.4,0.0,,,ENE,22.0,,SE,0.0,9.0,57.0,16.0,1023.0,1019.5,,,17.2,29.2,No,No
2011-12-12,Woomera,13.1,27.9,0.0,11.4,13.3,SSW,48.0,SSE,SSW,20.0,26.0,57.0,24.0,1013.7,1011.3,0.0,0.0,16.9,25.5,No,No
2010-03-01,Woomera,17.2,28.3,0.0,15.0,9.3,SSE,56.0,SSE,SE,33.0,31.0,42.0,16.0,1016.1,1013.9,7.0,3.0,18.1,26.3,No,No
2014-04-16,Nhil,9.9,23.4,0.0,,,W,28.0,NE,WNW,9.0,13.0,77.0,35.0,1021.3,1018.1,,,14.1,22.0,No,No
2010-03-29,Canberra,17.0,22.8,1.4,5.0,0.1,W,50.0,N,NW,2.0,20.0,88.0,68.0,1016.0,1015.8,8.0,7.0,18.2,21.5,Yes,Yes
2012-06-08,WaggaWagga,-1.6,13.5,0.0,1.0,8.5,ESE,15.0,ENE,WSW,9.0,6.0,88.0,53.0,1027.3,1025.3,1.0,1.0,3.0,12.4,No,No
2010-09-12,Mildura,9.7,20.6,0.0,1.0,4.2,WNW,61.0,NNE,NW,19.0,20.0,65.0,35.0,1019.5,1015.8,7.0,7.0,14.3,19.5,No,No
2014-02-07,Bendigo,19.3,38.9,0.0,,,S,46.0,ENE,SSW,11.0,20.0,36.0,12.0,1011.3,1008.5,,,26.3,37.7,No,No
2016-04-10,Launceston,14.1,20.4,0.0,,,NW,56.0,NNW,WNW,26.0,28.0,70.0,48.0,,,1.0,8.0,16.2,19.4,No,No
2010-05-03,Portland,3.9,19.9,0.0,0.8,9.2,N,48.0,N,N,11.0,19.0,88.0,59.0,1023.8,1015.7,2.0,6.0,9.0,18.9,No,Yes
2016-08-05,Darwin,13.3,29.4,0.0,7.2,10.9,E,44.0,SE,WNW,17.0,15.0,23.0,11.0,1016.2,1012.1,1.0,1.0,19.7,29.0,No,No
2011-09-17,Richmond,6.0,29.3,0.0,,,NE,20.0,,E,0.0,9.0,53.0,28.0,1017.8,1012.2,,,16.5,28.5,No,No
2010-10-30,Ballarat,13.6,17.1,0.4,,,N,35.0,NNE,SW,15.0,19.0,91.0,99.0,1006.9,1007.0,8.0,8.0,17.0,11.8,No,Yes
2014-08-19,Dartmoor,5.8,13.9,0.0,0.8,1.8,SSE,22.0,SSE,SE,6.0,11.0,93.0,64.0,1026.6,1025.4,,,10.2,13.6,No,No
2017-04-29,SydneyAirport,10.3,21.0,0.0,3.6,10.5,S,26.0,WNW,S,15.0,19.0,57.0,63.0,1020.6,1018.5,1.0,3.0,15.9,19.5,No,No
2011-07-29,MelbourneAirport,5.3,15.9,0.0,4.6,5.9,N,63.0,N,N,44.0,35.0,59.0,44.0,1024.2,1021.8,5.0,5.0,9.2,15.6,No,No
2013-07-13,AliceSprings,11.7,28.5,0.0,5.0,8.4,NW,48.0,NNE,NW,13.0,17.0,50.0,33.0,1019.0,1015.4,5.0,6.0,20.3,27.1,No,No
2012-06-25,PearceRAAF,11.8,15.7,0.0,,0.0,NE,46.0,ENE,NE,20.0,17.0,49.0,44.0,1026.2,1022.2,8.0,8.0,13.2,15.0,No,No
2014-03-20,Dartmoor,4.7,29.7,0.0,3.0,10.1,NNW,41.0,,NW,0.0,20.0,100.0,22.0,1022.6,1018.7,,,8.6,28.6,No,Yes
2016-07-15,Albury,4.4,12.8,0.0,,,W,20.0,NE,ESE,4.0,6.0,90.0,66.0,1032.9,1030.6,6.0,7.0,8.4,12.2,No,No
2017-01-17,NorahHead,19.9,36.6,0.0,,,NNE,54.0,NNE,NE,7.0,24.0,84.0,75.0,1014.0,1008.8,,,23.7,26.4,No,No
2010-10-29,Sale,6.7,25.8,0.0,5.8,11.9,E,39.0,E,E,7.0,31.0,87.0,38.0,1015.1,1010.0,3.0,3.0,14.3,25.3,No,No
